2171057,816,1,2018-01-01 17:32:13.000,32,1,1,0,1,19.0,2018-01-01 17:32:14.107
2171058,0,5,2018-01-01 17:32:15.000,32,1,5,0,1,54.0,2018-01-01 17:32:15.420
2171059,816,8,2018-01-01 17:32:15.000,32,1,8,0,1,19.0,2018-01-01 17:32:16.170
2171060,816,2,2018-01-01 17:32:16.000,32,1,2,0,1,19.0,2018-01-01 17:32:17.247
2171061,816,14,2018-01-01 17:32:16.000,32,1,35,0,1,19.0,2018-01-01 17:32:17.480
2171062,0,6,2018-01-01 17:32:18.000,32,1,6,0,1,54.0,2018-01-01 17:32:18.650
2197871,0,5,2018-01-01 18:11:21.000,32,1,5,0,1,54.0,2018-01-05 16:28:46.617
2197872,0,6,2018-01-01 18:11:25.000,32,1,6,0,1,54.0,2018-01-05 16:28:46.883
2197873,0,8,2018-01-01 18:11:30.000,32,1,8,0,1,54.0,2018-01-05 16:28:47.150
2197874,0,5,2018-01-01 18:11:31.000,32,1,5,0,1,54.0,2018-01-05 16:28:47.417
2197875,0,6,2018-01-01 18:11:34.000,32,1,6,0,1,54.0,2018-01-05 16:28:47.683
2197876,0,8,2018-01-01 18:35:50.000,32,1,8,0,1,54.0,2018-01-05 16:28:47.967
2197877,0,8,2018-01-01 18:38:54.000,32,1,8,0,1,54.0,2018-01-05 16:28:48.233
2197878,0,8,2018-01-01 18:43:16.000,32,1,8,0,1,54.0,2018-01-05 16:28:48.510
2171470,0,5,2018-01-01 18:59:06.000,32,1,5,0,1,54.0,2018-01-01 18:59:07.307
2171471,0,6,2018-01-01 18:59:12.000,32,1,6,0,1,54.0,2018-01-01 18:59:12.290
2171472,0,5,2018-01-01 18:59:15.000,32,1,5,0,1,54.0,2018-01-01 18:59:15.010
2171473,0,6,2018-01-01 18:59:18.000,32,1,6,0,1,54.0,2018-01-01 18:59:18.993
2171477,0,5,2018-01-01 19:01:12.000,32,1,5,0,1,54.0,2018-01-01 19:01:13.320
2171478,816,1,2018-01-01 19:01:13.000,32,1,1,0,1,19.0,2018-01-01 19:01:14.337
2171479,816,2,2018-01-01 19:01:14.000,32,1,2,0,1,19.0,2018-01-01 19:01:15.213
2171480,0,6,2018-01-01 19:01:17.000,32,1,6,0,1,54.0,2018-01-01 19:01:17.510
2171481,816,7,2018-01-01 19:01:24.000,32,1,7,0,1,19.0,2018-01-01 19:01:25.950
2171482,816,11,2018-01-01 19:01:24.000,32,1,32,0,1,19.0,2018-01-01 19:01:25.963
2171485,816,1,2018-01-01 19:02:14.000,32,1,1,0,1,19.0,2018-01-01 19:02:13.543
2171487,0,5,2018-01-01 19:02:15.000,32,1,5,0,1,54.0,2018-01-01 19:02:15.073
2171488,816,8,2018-01-01 19:02:15.000,32,1,8,0,1,19.0,2018-01-01 19:02:15.840
2171489,816,2,2018-01-01 19:02:16.000,32,1,2,0,1,19.0,2018-01-01 19:02:16.870
2171490,816,14,2018-01-01 19:02:16.000,32,1,35,0,1,19.0,2018-01-01 19:02:17.137
2171492,0,6,2018-01-01 19:02:18.000,32,1,6,0,1,54.0,2018-01-01 19:02:19.310
2171528,0,8,2018-01-01 19:08:10.000,32,1,8,0,1,54.0,2018-01-01 19:08:10.600
