"ID";"total activity in";"total activity out";"total activity inout";"SHA in percent";"SHA in number";"SHA out percent";"SHA out number";"SHA inout percent";"SHA inout number";"SHA not taken in percent";"SHA not taken in number";"SHA not taken out percent";"SHA not taken out number";"SHA not taken inout percent";"SHA not taken inout number";"IN_NO_ALARM percent";"IN_NO_ALARM number";"IN_AFTER_ALARM percent";"IN_AFTER_ALARM number";"IN_DURING_ALARM percent";"IN_DURING_ALARM number";"NOT_IN_NO_ALARM percent";"NOT_IN_NO_ALARM number";"NOT_IN_ALARM percent";"NOT_IN_ALARM number";"OUT_NO_ALARM percent";"OUT_NO_ALARM number";"OUT_AFTER_ALARM percent";"OUT_AFTER_ALARM number";"OUT_DURING_ALARM percent";"OUT_DURING_ALARM number";"NOT_OUT_NO_ALARM percent";"NOT_OUT_NO_ALARM number";"NOT_OUT_ALARM percent";"NOT_OUT_ALARM number";"INOUT_NO_ALARM percent";"INOUT_NO_ALARM number";"INOUT_AFTER_ALARM percent";"INOUT_AFTER_ALARM number";"INOUT_DURING_ALARM percent";"INOUT_DURING_ALARM number";"NOT_INOUT_NO_ALARM percent";"NOT_INOUT_NO_ALARM number";"NOT_INOUT_ALARM percent";"NOT_INOUT_ALARM number";"ABANDON_IN percent";"ABANDON_IN number";"ABANDON_OUT percent";"ABANDON_OUT number";"ABANDON_INOUT percent";"ABANDON_INOUT number";"SHA in 30 sec percent";"SHA in 30 sec number";"SHA out 30 sec percent";"SHA out 30 sec number";"SHA inout 30 sec percent";"SHA inout 30 sec number";"IMPOSSIBLE percent";"IMPOSSIBLE number";
"961";"163";"159";"49";"65.03";"106";"71.07";"113";"59.18";"29";"34.97";"57";"28.93";"46";"40.82";"20";"61.35";"100";"3.68";"6";"0.00";"0";"11.66";"19";"23.31";"38";"70.44";"112";"0.63";"1";"0.00";"0";"14.47";"23";"14.47";"23";"57.14";"28";"2.04";"1";"0.00";"0";"20.41";"10";"20.41";"10";"4.30";"8";"6.59";"12";"4.17";"3";"61.96";"101";"65.41";"104";"59.18";"29";"0.00";"0"
"963";"5";"5";"0";"60.00";"3";"80.00";"4";"0.00";"0";"40.00";"2";"20.00";"1";"0.00";"0";"60.00";"3";"0.00";"0";"0.00";"0";"0.00";"0";"40.00";"2";"60.00";"3";"20.00";"1";"0.00";"0";"20.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"60.00";"3";"80.00";"4";"0.00";"0";"0.00";"0"
"964";"3";"3";"3";"66.67";"2";"100.00";"3";"66.67";"2";"33.33";"1";"0.00";"0";"33.33";"1";"66.67";"2";"0.00";"0";"0.00";"0";"0.00";"0";"33.33";"1";"66.67";"2";"33.33";"1";"0.00";"0";"0.00";"0";"0.00";"0";"66.67";"2";"0.00";"0";"0.00";"0";"0.00";"0";"33.33";"1";"0.00";"0";"0.00";"0";"0.00";"0";"66.67";"2";"100.00";"3";"66.67";"2";"0.00";"0"
"965";"2";"3";"1";"50.00";"1";"66.67";"2";"100.00";"1";"50.00";"1";"33.33";"1";"0.00";"0";"50.00";"1";"0.00";"0";"0.00";"0";"50.00";"1";"0.00";"0";"66.67";"2";"0.00";"0";"0.00";"0";"33.33";"1";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"33.33";"1";"0.00";"0";"0.00";"0";"50.00";"1";"66.67";"2";"100.00";"1";"0.00";"0"
"967";"30";"30";"6";"70.00";"21";"93.33";"28";"100.00";"6";"30.00";"9";"6.67";"2";"0.00";"0";"70.00";"21";"0.00";"0";"0.00";"0";"10.00";"3";"20.00";"6";"90.00";"27";"3.33";"1";"0.00";"0";"3.33";"1";"3.33";"1";"100.00";"6";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"5.71";"2";"5.71";"2";"9.09";"1";"70.00";"21";"76.67";"23";"100.00";"6";"0.00";"0"
"968";"1";"1";"2";"100.00";"1";"100.00";"1";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"33.33";"1";"33.33";"1";"0.00";"0";"100.00";"1";"100.00";"1";"100.00";"2";"0.00";"0"
"969";"72";"69";"26";"81.94";"59";"84.06";"58";"84.62";"22";"18.06";"13";"15.94";"11";"15.38";"4";"81.94";"59";"0.00";"0";"0.00";"0";"8.33";"6";"9.72";"7";"84.06";"58";"0.00";"0";"0.00";"0";"10.14";"7";"5.80";"4";"84.62";"22";"0.00";"0";"0.00";"0";"7.69";"2";"7.69";"2";"6.67";"6";"10.34";"9";"6.82";"3";"81.94";"59";"76.81";"53";"84.62";"22";"0.00";"0"
"970";"73";"72";"21";"67.12";"49";"84.72";"61";"47.62";"10";"32.88";"24";"15.28";"11";"52.38";"11";"60.27";"44";"4.11";"3";"2.74";"2";"9.59";"7";"23.29";"17";"84.72";"61";"0.00";"0";"0.00";"0";"4.17";"3";"11.11";"8";"33.33";"7";"14.29";"3";"0.00";"0";"19.05";"4";"33.33";"7";"7.87";"7";"9.09";"8";"2.70";"1";"58.90";"43";"75.00";"54";"47.62";"10";"0.00";"0"
"2379";"17";"20";"10";"58.82";"10";"75.00";"15";"20.00";"2";"41.18";"7";"25.00";"5";"80.00";"8";"58.82";"10";"0.00";"0";"0.00";"0";"29.41";"5";"11.76";"2";"50.00";"10";"5.00";"1";"20.00";"4";"15.00";"3";"10.00";"2";"0.00";"0";"10.00";"1";"10.00";"1";"40.00";"4";"40.00";"4";"25.71";"9";"15.79";"6";"10.71";"3";"58.82";"10";"65.00";"13";"20.00";"2";"0.00";"0"
"16384";"4";"5";"19";"50.00";"2";"40.00";"2";"5.26";"1";"50.00";"2";"60.00";"3";"94.74";"18";"50.00";"2";"0.00";"0";"0.00";"0";"50.00";"2";"0.00";"0";"40.00";"2";"0.00";"0";"0.00";"0";"60.00";"3";"0.00";"0";"5.26";"1";"0.00";"0";"0.00";"0";"78.95";"15";"15.79";"3";"14.29";"1";"0.00";"0";"9.09";"2";"50.00";"2";"20.00";"1";"5.26";"1";"0.00";"0"
"18432";"0";"0";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"30004";"2332";"2298";"535";"73.24";"1708";"80.07";"1840";"73.08";"391";"26.76";"624";"19.93";"458";"26.92";"144";"70.24";"1638";"2.79";"65";"0.21";"5";"7.63";"178";"19.13";"446";"69.41";"1595";"10.49";"241";"0.17";"4";"8.40";"193";"11.53";"265";"63.18";"338";"8.97";"48";"0.93";"5";"14.77";"79";"12.15";"65";"3.71";"95";"5.10";"129";"1.04";"8";"71.57";"1669";"71.50";"1643";"73.08";"391";"0.00";"0"
